../maps/custom-13-13.map,REDUCTION_MWRP,1,17,8,46
../maps/custom-13-13.map,FINAL_MWRP,1,17,8,30
../maps/custom-13-13.map,OG_MWRP,1,18,356,4861
../maps/custom-13-13.map,REDUCTION_MWRP,1,18,9,62
../maps/custom-13-13.map,FINAL_MWRP,1,18,9,29
../maps/custom-13-13.map,OG_MWRP,1,19,133,647
../maps/custom-13-13.map,REDUCTION_MWRP,1,19,8,47
../maps/custom-13-13.map,FINAL_MWRP,1,19,8,26
../maps/custom-13-13.map,OG_MWRP,2,0,59,3522
../maps/custom-13-13.map,REDUCTION_MWRP,2,0,10,171
../maps/custom-13-13.map,FINAL_MWRP,2,0,7,51
../maps/custom-13-13.map,OG_MWRP,2,1,79,8076
../maps/custom-13-13.map,REDUCTION_MWRP,2,1,5,235
../maps/custom-13-13.map,FINAL_MWRP,2,1,5,52
../maps/custom-13-13.map,OG_MWRP,2,2,72,8672
../maps/custom-13-13.map,REDUCTION_MWRP,2,2,5,174
../maps/custom-13-13.map,FINAL_MWRP,2,2,5,46
../maps/custom-13-13.map,OG_MWRP,2,3,88,11021
../maps/custom-13-13.map,REDUCTION_MWRP,2,3,6,127
../maps/custom-13-13.map,FINAL_MWRP,2,3,6,43
../maps/custom-13-13.map,OG_MWRP,2,4,39,3787
../maps/custom-13-13.map,REDUCTION_MWRP,2,4,5,70
../maps/custom-13-13.map,FINAL_MWRP,2,4,5,31
../maps/custom-13-13.map,OG_MWRP,2,5,64,3142
../maps/custom-13-13.map,REDUCTION_MWRP,2,5,7,105
../maps/custom-13-13.map,FINAL_MWRP,2,5,7,34
../maps/custom-13-13.map,OG_MWRP,2,6,118,6250
../maps/custom-13-13.map,REDUCTION_MWRP,2,6,6,246
../maps/custom-13-13.map,FINAL_MWRP,2,6,6,86
../maps/custom-13-13.map,OG_MWRP,2,7,57,1598
../maps/custom-13-13.map,REDUCTION_MWRP,2,7,8,140
../maps/custom-13-13.map,FINAL_MWRP,2,7,7,53
../maps/custom-13-13.map,OG_MWRP,2,8,478,78578
../maps/custom-13-13.map,REDUCTION_MWRP,2,8,5,477
../maps/custom-13-13.map,FINAL_MWRP,2,8,5,87
../maps/custom-13-13.map,OG_MWRP,2,9,147,21261
