../maps/custom-19-19.map,OG_MWRP,1,0,15206,77945
../maps/custom-19-19.map,REDUCTION_MWRP,1,0,6,28
../maps/custom-19-19.map,FINAL_MWRP,1,0,6,21
../maps/custom-19-19.map,OG_MWRP,1,1,5343,27251
../maps/custom-19-19.map,REDUCTION_MWRP,1,1,6,25
../maps/custom-19-19.map,FINAL_MWRP,1,1,6,21
../maps/custom-19-19.map,OG_MWRP,1,2,565,1643
../maps/custom-19-19.map,REDUCTION_MWRP,1,2,7,33
../maps/custom-19-19.map,FINAL_MWRP,1,2,7,24
../maps/custom-19-19.map,OG_MWRP,1,3,20543,106371
../maps/custom-19-19.map,REDUCTION_MWRP,1,3,7,35
../maps/custom-19-19.map,FINAL_MWRP,1,3,7,23
../maps/custom-19-19.map,OG_MWRP,1,4,9852,60534
../maps/custom-19-19.map,REDUCTION_MWRP,1,4,7,34
../maps/custom-19-19.map,FINAL_MWRP,1,4,7,25
../maps/custom-19-19.map,OG_MWRP,1,5,574,1820
../maps/custom-19-19.map,REDUCTION_MWRP,1,5,7,34
../maps/custom-19-19.map,FINAL_MWRP,1,5,7,24
../maps/custom-19-19.map,OG_MWRP,1,6,2841,14203
../maps/custom-19-19.map,REDUCTION_MWRP,1,6,7,34
../maps/custom-19-19.map,FINAL_MWRP,1,6,7,24
../maps/custom-19-19.map,OG_MWRP,1,7,928,3193
../maps/custom-19-19.map,REDUCTION_MWRP,1,7,6,27
../maps/custom-19-19.map,FINAL_MWRP,1,7,6,22
../maps/custom-19-19.map,OG_MWRP,1,8,5346,27258
../maps/custom-19-19.map,REDUCTION_MWRP,1,8,6,27
../maps/custom-19-19.map,FINAL_MWRP,1,8,6,21
../maps/custom-19-19.map,OG_MWRP,1,9,551,1552
../maps/custom-19-19.map,REDUCTION_MWRP,1,9,7,37
../maps/custom-19-19.map,FINAL_MWRP,1,9,7,25
../maps/custom-19-19.map,OG_MWRP,1,10,5115,33473
../maps/custom-19-19.map,REDUCTION_MWRP,1,10,11,46
../maps/custom-19-19.map,FINAL_MWRP,1,10,7,25
../maps/custom-19-19.map,OG_MWRP,1,11,6864,48287
../maps/custom-19-19.map,REDUCTION_MWRP,1,11,11,48
../maps/custom-19-19.map,FINAL_MWRP,1,11,7,28
../maps/custom-19-19.map,OG_MWRP,1,12,695,2965
../maps/custom-19-19.map,REDUCTION_MWRP,1,12,7,38
../maps/custom-19-19.map,FINAL_MWRP,1,12,7,28
../maps/custom-19-19.map,OG_MWRP,1,13,19745,127385
../maps/custom-19-19.map,REDUCTION_MWRP,1,13,7,39
../maps/custom-19-19.map,FINAL_MWRP,1,13,7,27
../maps/custom-19-19.map,OG_MWRP,1,14,3414,17189
../maps/custom-19-19.map,REDUCTION_MWRP,1,14,7,35
../maps/custom-19-19.map,FINAL_MWRP,1,14,7,21
../maps/custom-19-19.map,OG_MWRP,1,15,925,3320
../maps/custom-19-19.map,REDUCTION_MWRP,1,15,6,27
../maps/custom-19-19.map,FINAL_MWRP,1,15,6,22
../maps/custom-19-19.map,OG_MWRP,1,16,25526,168638
../maps/custom-19-19.map,REDUCTION_MWRP,1,16,7,40
../maps/custom-19-19.map,FINAL_MWRP,1,16,7,27
../maps/custom-19-19.map,OG_MWRP,1,17,15313,72282
../maps/custom-19-19.map,REDUCTION_MWRP,1,17,9,43
../maps/custom-19-19.map,FINAL_MWRP,1,17,7,26
../maps/custom-19-19.map,OG_MWRP,1,18,15206,77949
../maps/custom-19-19.map,REDUCTION_MWRP,1,18,6,32
../maps/custom-19-19.map,FINAL_MWRP,1,18,6,22
../maps/custom-19-19.map,OG_MWRP,1,19,14135,103355
../maps/custom-19-19.map,REDUCTION_MWRP,1,19,8,43
../maps/custom-19-19.map,FINAL_MWRP,1,19,7,28
