../maps/den101d.map,MWRP_CPD_PHC,3,15,True,477
../maps/den101d.map,MWRP_CP3,3,16,True,75124
../maps/den101d.map,MWRP_CPD_PP,3,16,True,156690
../maps/den101d.map,MWRP_CPD_PHC,3,16,True,94499
../maps/den101d.map,MWRP_CP3,3,17,False,-947

../maps/den101d.map,MWRP_CP3,3,18,True,39500
../maps/den101d.map,MWRP_CPD_PP,3,18,True,99317
../maps/den101d.map,MWRP_CPD_PHC,3,18,True,52165
../maps/den101d.map,MWRP_CP3,3,19,False,-949

