1.95051,284
1.95423,282
3.31916,276
4.67651,274
11.1925,273
11.4555,271
28.4901,266
30.5159,261
30.5415,260
30.5833,259
30.847,258
30.9497,256
31.1818,254
31.1993,252
31.3451,250
31.3564,248
31.3721,246
33.1675,240
