2.03536,284
2.0391,282
3.2896,276
4.66796,274
11.7815,273
12.0245,271
29.443,266
31.5808,261
31.6139,260
31.6614,259
31.9289,258
32.0488,256
32.3065,254
32.3247,252
32.481,250
32.4929,248
32.5113,246
34.39,240
