19.4371,213
19.4406,209
19.4604,207
19.6427,190
19.7082,187
19.814,185
19.9032,184
20.0315,181
20.9675,179
22.157,177
23.1105,175
24.1722,174
41.9419,172
42.6071,171
42.676,170
54.1529,167
55.6263,166
111.695,165
120.852,164
121.296,163
132.514,162
