69.3692,373
69.8363,371
70.9079,355
70.9574,353
71.0197,347
71.2779,345
72.0774,341
72.9906,339
75.5022,334
77.9352,331
78.1982,329
79.5696,325
82.6231,321
82.7947,319
100.577,317
117.275,315
140.491,313
140.614,311
208.032,310
208.125,306
208.174,304
210.229,302
210.281,300
233.627,298
293.143,296
293.169,294
294.331,292
296.824,284
296.849,282
